"attachments/0/__typename","attachments/0/animated_image","attachments/0/animated_image/height","attachments/0/animated_image/uri","attachments/0/animated_image/width","attachments/0/animated_image_attribution","attachments/0/animated_image_caption","attachments/0/frame_count","attachments/0/frame_rate","attachments/0/frames_per_column","attachments/0/frames_per_row","attachments/0/id","attachments/0/image/height","attachments/0/image/uri","attachments/0/image/width","attachments/0/label","attachments/0/pack/id","attachments/0/pack/name","attachments/0/sprite_image","attachments/0/sprite_image/uri","attachments/0/sticker_image/__typename","attachments/0/sticker_image/uri","commentUrl","commentsCount","date","facebookId","facebookUrl","feedbackId","id","inputUrl","likesCount","parentComment/author/__typename","parentComment/author/id","parentComment/author/name","parentComment/author/short_name","parentComment/id","parentReply/author/__typename","parentReply/author/gender","parentReply/author/id","parentReply/author/name","parentReply/id","postTitle","profileId","profileName","profilePicture","profileUrl","replyToCommentId","text","threadingDepth"
,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=1037792861708406&reply_comment_id=3163250420484051","1","2025-03-02T06:41:03.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml8zMTYzMjUwNDIwNDg0MDUx","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzMxNjMyNTA0MjA0ODQwNTE=","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","0","User","pfbid0uuhZNFrZsphomwtqiLtAYcP86GaiTKDXPSBJhJXioMFSkPs7LzkRfmE8QS3rRMkCl","PHong Brian","PHong","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzEwMzc3OTI4NjE3MDg0MDY=","User","MALE","pfbid0uuhZNFrZsphomwtqiLtAYcP86GaiTKDXPSBJhJXioMFSkPs7LzkRfmE8QS3rRMkCl","PHong Brian","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzEwMzc3OTI4NjE3MDg0MDY=","Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","61557508354884","Vàng Hồng","https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-1/523204607_122216682398250278_6470298767484062891_n.jpg?stp=c0.0.698.698a_cp0_dst-jpg_s32x32_tt6&_nc_cat=101&ccb=1-7&_nc_sid=1d2534&_nc_ohc=svpdakQ93Y8Q7kNvwG3xwzH&_nc_oc=Adnm2qf4Pmf3Bb9oIDnY5wtHy7D9P82CYaImIZrHjixNh7WVQYbBWEuAC4cGX7EPXTHBmhOsBSKoc13mLLwWlpjv&_nc_zt=24&_nc_ht=scontent-atl3-2.xx&_nc_gid=_wb8fwV69z1oHKGcWUwuOQ&oh=00_AfgEueTOMrM3Cp4URyfNSmkM8uGUsJsy186W0MApLKNaOA&oe=6910E3A7","https://www.facebook.com/vang.hong.525341","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzEwMzc3OTI4NjE3MDg0MDY=","PHng Oo thế lun","1"
,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=1037792861708406&reply_comment_id=1106021487878703",,"2025-03-02T07:30:03.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml8xMTA2MDIxNDg3ODc4NzAz","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzExMDYwMjE0ODc4Nzg3MDM=","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","0","User","pfbid0uuhZNFrZsphomwtqiLtAYcP86GaiTKDXPSBJhJXioMFSkPs7LzkRfmE8QS3rRMkCl","PHong Brian","PHong","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzEwMzc3OTI4NjE3MDg0MDY=","User","MALE","61557508354884","Vàng Hồng","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzMxNjMyNTA0MjA0ODQwNTE=","Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","pfbid0uuhZNFrZsphomwtqiLtAYcP86GaiTKDXPSBJhJXioMFSkPs7LzkRfmE8QS3rRMkCl","PHong Brian","https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-1/571347711_122174211950767388_4877899421416416386_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=102&ccb=1-7&_nc_sid=e99d92&_nc_ohc=2eCgj_94ZUAQ7kNvwEuilac&_nc_oc=AdnNdVaCwXsaNAcfYeBJdlENyGfu80oZi1AeYK6ylv8JxM8Yl3xZZuErX0aCgRGSc6uDI3oSBaNajneUFHM9x6pM&_nc_zt=24&_nc_ht=scontent-atl3-2.xx&_nc_gid=_wb8fwV69z1oHKGcWUwuOQ&oh=00_Afgj9nyviT27qqlFrJkPc8BV9hE1vLC5dJ2M11pdmAUbcQ&oe=6910F729","https://www.facebook.com/k.jion.phong","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzEwMzc3OTI4NjE3MDg0MDY=","Vàng Hồng sao ạ.. ai chả thích hả a","2"
,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=1144608987071463","2","2025-02-10T10:50:52.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml8xMTQ0NjA4OTg3MDcxNDYz","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzExNDQ2MDg5ODcwNzE0NjM=","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","2",,,,,,,,,,,"Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","61567331953655","Nguyễnn Phươngg Thuýy","https://scontent-sea5-1.xx.fbcdn.net/v/t39.30808-1/573615370_122172500114577731_6876520217610994722_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=105&ccb=1-7&_nc_sid=1d2534&_nc_ohc=KHR_npkL_8IQ7kNvwFYUL3l&_nc_oc=AdlpkaG653kxESrh2DaHnmQpKNc-7Nx2eA9ZlGlNMr8OoUPT46wLGpRXSKW2-19a4Ds&_nc_zt=24&_nc_ht=scontent-sea5-1.xx&_nc_gid=6tAVJkPPRL61x36hN2LuNw&oh=00_Afh9eQZhXc7QS5yJNc9vWemvfu3yqQtK7kaKVUdoRW831Q&oe=6910F0D1","https://www.facebook.com/ph.thuy.62165",,"Ủa mn oii phim này coi ở đâu v ạ???","0"
,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=1055170746639647",,"2025-03-06T13:48:08.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml8xMDU1MTcwNzQ2NjM5NjQ3","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzEwNTUxNzA3NDY2Mzk2NDc=","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","0",,,,,,,,,,,"Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","pfbid02Er8q3vcsFtpCQCse2y7G9oqBH6LceRGvFsG9a3qKRNRkj5vVXnMPde5JAhRvXRUNl","Hoàng Dương","https://scontent-sea5-1.xx.fbcdn.net/v/t39.30808-1/495483367_122129917112750285_3252711875324691472_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=111&ccb=1-7&_nc_sid=e99d92&_nc_ohc=s28zEvtdms8Q7kNvwEcn2VF&_nc_oc=Adkgq8bLMUFnUOnGFoeNaz0RCz8zMLw1y-FYdUvX-MYPhb87mu9HKEKeLfP43qNl8qI&_nc_zt=24&_nc_ht=scontent-sea5-1.xx&_nc_gid=6tAVJkPPRL61x36hN2LuNw&oh=00_AfiK2aUB_N9jlJ_jdadUNOxTl9t2T8XkqBAU0ijECXxPYw&oe=6910FC05","https://www.facebook.com/hoang.duong.904222",,"Đuma bx có bà chị lm chung vs t , bả bị liệu , cái bả kêu t coi phim này nè mà bả liệu nói thành mùa hè dưới tán cây bồ đề đuma giờ ms bit tên phim🙏","0"
,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=3930533830529342",,"2025-02-15T02:03:50.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml8zOTMwNTMzODMwNTI5MzQy","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzM5MzA1MzM4MzA1MjkzNDI=","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","0",,,,,,,,,,,"Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","pfbid02grscVnHLga3YeroF2NJXEe4BvgLMfuKVDZtZrVCT4rhyF5zXpxTNZJ41ho9TmSX6l","Quốc Khánh","https://scontent-sea5-1.xx.fbcdn.net/v/t39.30808-1/468470527_1748537022601120_2533633593321125182_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=ER1f9Fag33oQ7kNvwHHrlm3&_nc_oc=AdmHb-poqAp5Z-4kZPKRvlm3-57C3C2Yd74TfizWgiB-iUZY66_5Zg6T4r2-akKsViM&_nc_zt=24&_nc_ht=scontent-sea5-1.xx&_nc_gid=6tAVJkPPRL61x36hN2LuNw&oh=00_AfgQap9qC6C_Mao5fV6YwHtyGpVkUB2SS3ukPX6PjmI04Q&oe=6910FA8D","https://www.facebook.com/nhoks.khanh.9",,"Má! K hung 1 cái r làm bùm bà là bùm đi má.","0"
,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=1189168645900116",,"2025-02-05T07:18:05.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml8xMTg5MTY4NjQ1OTAwMTE2","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzExODkxNjg2NDU5MDAxMTY=","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","1",,,,,,,,,,,"Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","pfbid02BSTvjruh4uiWgdkoPiZy1m8JguJsKTpChvyLUXdeH9vG89ZtmpZ7p1ZtioCADQcal","Nhật Minh","https://scontent-sea5-1.xx.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png_s32x32&_nc_cat=110&ccb=1-7&_nc_sid=136b72&_nc_ohc=sf_Q6oMt5UwQ7kNvwGlJ5RR&_nc_oc=Adk_zfuFWYEduvOZvum_Z7L5rncfwJoM9SaN6Zrz0seJHLC6Eu4xITCuTqUUEd4LKEs&_nc_zt=24&_nc_ht=scontent-sea5-1.xx&oh=00_AfjW7-VMwDB6PxTql_A-sKeVBMKmM2NMCwnwrcT9_N42RQ&oe=69329DBA","https://www.facebook.com/people/Nh%E1%BA%ADt-Minh/pfbid02BSTvjruh4uiWgdkoPiZy1m8JguJsKTpChvyLUXdeH9vG89ZtmpZ7p1ZtioCADQcal/",,"Lê Thảo kêu minh đz đi r hết tag","0"
,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=659498736742204",,"2025-02-12T16:26:21.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml82NTk0OTg3MzY3NDIyMDQ=","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzY1OTQ5ODczNjc0MjIwNA==","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","0",,,,,,,,,,,"Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","pfbid02qwvNUczbA2kL5eA4VmQN8RybRsjPYn9VhqyTCRsUyCxNDdMPvUFZGeyY1B3N2Jf8l","Vinhh Đăn","https://scontent-sea5-1.xx.fbcdn.net/v/t39.30808-1/557584618_122146515920697591_2217637989995430059_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_ohc=-jDgW4cNFP4Q7kNvwHkmYsK&_nc_oc=Adm7b7I0m8wloJRZ6tpaCfhnD0ZAlEK2fT2nPuXzkj_3SKhoWkcYPEvSA9Csv7VCNdU&_nc_zt=24&_nc_ht=scontent-sea5-1.xx&_nc_gid=6tAVJkPPRL61x36hN2LuNw&oh=00_Afil2VjCtTTPfhb8HmyaH3vGAp5VhV1JxFTdNXnQw3ejRA&oe=6910F3FB",,,"biết vậy t coi sẽ cho rồi","0"
,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=1295626795067260",,"2025-02-25T16:03:38.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml8xMjk1NjI2Nzk1MDY3MjYw","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzEyOTU2MjY3OTUwNjcyNjA=","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","0",,,,,,,,,,,"Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","pfbid0SAvfGkrY4gCLeV6quho9FKmfRKkR4NnedzVFsz7ezFPAWCLvzRpqLDn3A4fEKiqzl","Quang Manh","https://scontent-sea5-1.xx.fbcdn.net/v/t39.30808-1/569761591_1430085482460010_8660968867093061174_n.jpg?stp=cp6_dst-jpg_s32x32_tt6&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_ohc=7JOhcf5K53kQ7kNvwFvccho&_nc_oc=AdkOdCjbFuR3mZWFNyGU2n-i524wQEeYTAZ-BzVyo-ztbBZDlDUiRl_LKZYD_G9B2sA&_nc_zt=24&_nc_ht=scontent-sea5-1.xx&_nc_gid=6tAVJkPPRL61x36hN2LuNw&oh=00_Afi4oJ35jyIEjEstofDTqPUUmJww90qoy6q_D-SdoGbs_w&oe=6910F7DA",,,"v th mà t móc nãy h nè","0"
,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=1151694116120105",,"2025-03-08T05:59:52.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml8xMTUxNjk0MTE2MTIwMTA1","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzExNTE2OTQxMTYxMjAxMDU=","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","0",,,,,,,,,,,"Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","pfbid029dqn1hsbgtuf2ZSKeqdJ3WrqGUiWAvpyjiB4XbkRdVfMTnX4c1anHYtPoDi6SvpZl","Triệu Hoài","https://scontent-sea5-1.xx.fbcdn.net/v/t39.30808-1/538527116_122256703616067855_1963621952101453833_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_ohc=68q2aHMES0AQ7kNvwFfn0GO&_nc_oc=AdlnLtf24MNlPZqTe4cfuGHxFFUUomv-lXDvSAMOSE70jCpHe24gm7DKO4IJm5HpC3Q&_nc_zt=24&_nc_ht=scontent-sea5-1.xx&_nc_gid=6tAVJkPPRL61x36hN2LuNw&oh=00_AfhKhGF31le47FNAyt8rjmEOggmciC2vxsw6r89S7XbC5g&oe=6911021C",,,"Riết coi r nghiện💗","0"
,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=828918726091947",,"2025-02-22T08:18:52.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml84Mjg5MTg3MjYwOTE5NDc=","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzgyODkxODcyNjA5MTk0Nw==","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","0",,,,,,,,,,,"Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","pfbid02AoLJaxJKRVi2idphbHfYV93HF2znqhj9H7JKF4PTp161sPC1gjKyCD8aoWK9haZQl","Việt Hoàng","https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/516748538_756919003736574_4050560628796264443_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=104&ccb=1-7&_nc_sid=e99d92&_nc_ohc=2JD_8Rn0S64Q7kNvwG86E0v&_nc_oc=AdmlgY7YlewvWlsBsrafyG4v7qVGL4TT41CQvThNF7Vy82rEQOiu_fWIy-JR064wtX8&_nc_zt=24&_nc_ht=scontent-sea1-1.xx&_nc_gid=6tAVJkPPRL61x36hN2LuNw&oh=00_Afj49FJt-ISVWP9vH6DiRO3MYsGe5uMHGrLDquQw7B9NrA&oe=6910D8A4","https://www.facebook.com/viet.hoang.959771",,"Phát Đạt","0"
,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=1136343924653578",,"2025-03-04T08:03:17.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml8xMTM2MzQzOTI0NjUzNTc4","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzExMzYzNDM5MjQ2NTM1Nzg=","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","0",,,,,,,,,,,"Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","pfbid02WNFAh5WF3BbZTMC2anjNSwTEargLH7NSrHy5Kia7zH9CMVxzPE6CZU5iMnW1wyRql","Anh Tuan","https://scontent-sea5-1.xx.fbcdn.net/v/t39.30808-1/482219604_1227532422036251_2540161165528397545_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=Z_CQr2y83msQ7kNvwGlqKBk&_nc_oc=AdkEjAsP5pw305p7h5ZkjpbzFJchD2KuGyrjwG1MfxM77xvUHqrw4zyPCg8QwKbD9Ec&_nc_zt=24&_nc_ht=scontent-sea5-1.xx&_nc_gid=6tAVJkPPRL61x36hN2LuNw&oh=00_AfgFuifv5Kha9Sg9nsDBExMddNrYqA6M9JjXzrht0Ym1RA&oe=6910F8A7","https://www.facebook.com/anhtn04",,"tui chưa thấy Anh Kiet","0"
,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=1282608666462300","1","2025-02-10T14:47:24.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml8xMjgyNjA4NjY2NDYyMzAw","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzEyODI2MDg2NjY0NjIzMDA=","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","1",,,,,,,,,,,"Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","pfbid02pXo4cDS52GRL4dsQ6USjm8nZ87aQhuDXpcn6bNwHZqtmpCWm85gkD3pLyJXrDBJsl","Nguyen Ha","https://scontent-sea5-1.xx.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png_s32x32&_nc_cat=110&ccb=1-7&_nc_sid=136b72&_nc_ohc=sf_Q6oMt5UwQ7kNvwGlJ5RR&_nc_oc=Adk_zfuFWYEduvOZvum_Z7L5rncfwJoM9SaN6Zrz0seJHLC6Eu4xITCuTqUUEd4LKEs&_nc_zt=24&_nc_ht=scontent-sea5-1.xx&oh=00_AfjW7-VMwDB6PxTql_A-sKeVBMKmM2NMCwnwrcT9_N42RQ&oe=69329DBA",,,"Minhh Chauu nóngggg","0"
,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=1282608666462300&reply_comment_id=959436692470528",,"2025-02-10T14:50:18.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml85NTk0MzY2OTI0NzA1Mjg=","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzk1OTQzNjY5MjQ3MDUyOA==","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","0","User","pfbid02pXo4cDS52GRL4dsQ6USjm8nZ87aQhuDXpcn6bNwHZqtmpCWm85gkD3pLyJXrDBJsl","Nguyen Ha","Ha","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzEyODI2MDg2NjY0NjIzMDA=","User","FEMALE","pfbid02pXo4cDS52GRL4dsQ6USjm8nZ87aQhuDXpcn6bNwHZqtmpCWm85gkD3pLyJXrDBJsl","Nguyen Ha","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzEyODI2MDg2NjY0NjIzMDA=","Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","pfbid02DWNs4PcERJ513c6k5YjoVA1bATQtNGMSmXkgkCzyMnRVG2Qwph4wm3Y9y1vqGqzpl","Minh Chau","https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-1/530221677_1232724522204062_7236619184255006289_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=111&ccb=1-7&_nc_sid=e99d92&_nc_ohc=MeFWwfBaq_0Q7kNvwEhfmv9&_nc_oc=AdkcuGfQ9YOXmJZjXnKhSFH8XxgscjEooEkMGo3lGdlE1j_4_31qgLrftP4GmOHnO0k&_nc_zt=24&_nc_ht=scontent-lga3-1.xx&_nc_gid=KjuWDtGSAJ2_032FTFMUog&oh=00_Afia9fBxuYmDLF_bPmXut3kkFqBDt0DVhpTclzjHWyhPoA&oe=6910DE29",,"Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzEyODI2MDg2NjY0NjIzMDA=","Mỹ Hà JV má😭😭","1"
,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=1144608987071463&reply_comment_id=595642073354003","1","2025-02-12T03:43:19.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml81OTU2NDIwNzMzNTQwMDM=","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzU5NTY0MjA3MzM1NDAwMw==","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","1","User","61567331953655","Nguyễnn Phươngg Thuýy","Phươngg Thuýy","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzExNDQ2MDg5ODcwNzE0NjM=","User","FEMALE","61567331953655","Nguyễnn Phươngg Thuýy","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzExNDQ2MDg5ODcwNzE0NjM=","Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","100065164302478","NT Btram","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/481100047_1015983847250416_4049017313073701871_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=105&ccb=1-7&_nc_sid=1d2534&_nc_ohc=E3Pvl9RXd2MQ7kNvwEGDOlK&_nc_oc=Adli5tUVvD1g8UqJZ1OL7QIIoHJrbtZxbQBaxK_pRAxqBiHFARxTHGLS5iRkDlEKkA4&_nc_zt=24&_nc_ht=scontent-dfw5-1.xx&_nc_gid=28fLuZyh_5N4Ajo7wcw5Vw&oh=00_Afj9d3NOOZnbNraAE9GEafA2vMhPG-mOloSS-FJ0ds2FQA&oe=6910FF56","https://www.facebook.com/zo.tri.287954","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzExNDQ2MDg5ODcwNzE0NjM=","Ph Thúy ytb lên tìm kiếm Dưới tán cây mùa hè nha, full tập r ạ","1"
